CUST_ID,SITE_ID
701353350,MLB
377750596,MLA
556196561,MLB
1086562038,MLM
1083310676,MLM
1086380063,MLB
759113016,MLM
473010128,MCO
594077050,MLM
150718965,MLA
134821013,MLM
62804899,MLA
1075409213,MLA
679092136,MLB
667423573,MLB
205542382,MLM
202464105,MLM
425346120,MLM
423795175,MLM
823689882,MLM
540494857,MLB
719689838,MLM
1043327859,MLM
52668841,MLM
45162397,MLM
45254568,MLM
48651222,MLB
741216217,MCO
252007460,MLB
258035877,MLA
256263226,MLA
455421900,MLB
418972632,MLM
399743258,MLM
654718185,MLB
651832658,MLB
651540435,MLA
271018003,MLC
279104695,MLB
277676279,MLB
658530652,MLC
650967729,MLM
134621179,MLA
569342881,MLC
568068422,MLC
37249840,MCO
28800001,MLA
1135860199,MLM
264979354,MLM
790986979,MLB
775309460,MLA
734664580,MLM
737474481,MLB
735658848,MLB
221067608,MLB
435025222,MLB
643518850,MLM
377719603,MLM
372725984,MLM
375049483,MLM
358527010,MLC
404586534,MLC
555486304,MLM
558479262,MLB
566349891,MLA
418375409,MLB
419314955,MLB
418816419,MLB
419048491,MLB
454824305,MLM
220701665,MLC
178353188,MLB
172689106,MLB
223201798,MLB
154262990,MLB
208984762,MLB
296381129,MLM
468721884,MCO
482595248,MLM
1096144720,MLC
265840725,MLM
583346749,MLM
211315508,MLB
210046291,MLB
210728070,MLA
118392220,MLB
165332412,MLB
24014384,MLB
271526483,MLB
234629020,MLB
233785922,MLB
55439453,MLC
211270894,MLM
219498260,MLB
516863577,MLB
511836353,MLB
135464892,MLB
531603850,MLB
448037607,MLB
682513232,MLB
71389281,MLM
77552344,MLB
230403080,MLM
47700510,MLA
179958966,MLM
176568017,MLM
173270930,MLM
173012190,MLM
746773558,MLM
729479597,MLM
723140654,MLM
158519302,MLM
151572733,MLM
398635988,MLB
398150626,MLB
574462855,MLB
479055528,MLB
284657914,MLM
578953404,MLM
116020419,MLB
66696794,MLB
91027405,MLM
254628470,MLM
252266342,MLM
250512183,MLM
250734247,MLM
784843374,MLM
782212617,MLM
780165783,MLM
481222184,MLB
120606376,MLB
202669794,MLB
549819271,MLB
92370219,MLB
520423531,MCO
180667760,MLB
180300160,MLB
767942271,MLB
768317312,MLB
763035461,MLB
426807439,MLB
52708746,MLA
11089638,MLM
19276526,MLB
750394239,MLB
36300929,MLM
32435319,MLM
312231934,MLM
491169733,MLM
509608993,MLM
160926784,MLB
1004059230,MLB
86453934,MLB
86445393,MLB
448309863,MLM
462681192,MLB
1417267,MLB
31222215,MLB
1165626720,MLB
1011683019,MLB
145027938,MLM
703000318,MLB
700791314,MLB
361414623,MLA
1080941037,MLC
604357106,MLB
757101907,MLM
758165906,MLM
662477283,MLB
711442154,MLA
98128894,MLM
241798411,MLB
137837279,MLM
631685417,MCO
248079276,MLB
244268498,MLB
677776015,MLB
666153280,MLB
475904075,MLC
428038971,MLB
824568079,MLA
261702925,MCO
383978456,MLM
42533804,MLC
351837287,MLB
456866397,MCO
419515623,MLB
20567751,MLM
397507258,MLM
396267839,MLM
234125040,MLA
276274815,MLM
368145296,MLM
365429660,MLB
287181690,MLM
697329333,MLB
27731523,MCO
1120477646,MLM
264736486,MLM
268902679,MLC
267497673,MLC
737750159,MLB
735198837,MLB
108810499,MLM
108141451,MLM
108129304,MLB
439607956,MLM
357027745,MLB
611370359,MCO
722514568,MLB
182695912,MLB
183275613,MLB
452081854,MLM
89775589,MLA
175241696,MLB
228946850,MLB
156387968,MLB
206960055,MLB
299079120,MLM
614862741,MLB
269626333,MLM
152622620,MLB
732983370,MLB
23495968,MLB
76208971,MLB
75115868,MLB
74401607,MLB
72060906,MLB
236934369,MLB
236111912,MLB
233171622,MLB
57049084,MLB
55793101,MLB
53757305,MLB
217360054,MLM
281504079,MLB
513202634,MLB
191585662,MLM
191507396,MLM
130246450,MLM
537346850,MLB
443176112,MLB
625383024,MLM
620714333,MLM
141231474,MLB
79188463,MLB
78191978,MLB
167719008,MLM
164194485,MLM
173898328,MLM
170156840,MLM
178821480,MLB
44229178,MLB
43180194,MLB
726085795,MLB
157394073,MLM
156448739,MLM
571479122,MLB
570579367,MLB
478410299,MLB
474794454,MLB
472192002,MLB
472083657,MLB
1150092859,MLM
62120451,MLM
62492360,MLC
68361120,MLB
65822382,MLB
96027856,MLB
94684079,MLB
259193785,MLC
256608097,MLB
185084690,MLM
184087310,MLC
187319222,MLB
322802,MLM
8345857,MLB
217027702,MLB
128577788,MLA
200598543,MLB
685785921,MLM
688859159,MLC
335985850,MLB
812302638,MLB
92034538,MLB
95340604,MLA
527927603,MLM
523983188,MLM
526287996,MLM
329247155,MLB
325727965,MLB
1146697758,MLB
425742912,MLB
54130982,MLA
35559765,MLM
37627308,MLB
606926650,MLB
318587633,MLB
319962065,MLB
306914978,MCO
85063138,MLB
81970383,MLB
81932630,MLB
465739449,MLB
463480990,MLB
341650619,MLB
34222230,MLA
309438001,MLM
306621692,MLM
1099208054,MLM
1089188842,MLA
1083198881,MCO
556416832,MLB
1086910711,MLM
1083696523,MLM
473737948,MCO
241982655,MLB
245870660,MLA
18276856,MLM
1056809302,MLB
138172893,MLM
134957750,MLM
60351381,MLA
249871848,MLB
580081546,MLB
1075726567,MLM
1072639099,MLM
677608083,MLB
207906366,MLM
420850905,MLM
826757830,MLB
541621759,MLB
541143304,MLA
718831848,MLB
90394911,MLA
56349920,MLM
743634506,MLB
744378534,MLB
303043931,MLB
412925314,MLM
29214417,MLM
397172542,MLM
238489250,MLA
344880639,MLM
653140037,MLB
1216361583,MLC
276915740,MLB
76655292,MLA
652280598,MLM
131632877,MLB
1135117472,MLM
196056161,MLA
772380398,MLB
439960505,MLB
350683223,MLM
354362958,MLB
291232989,MLM
295682343,MLC
406183337,MLM
315440827,MLA
185071776,MLB
184417944,MLB
184860890,MLB
184037388,MLB
452697948,MLM
456253729,MLB
82736297,MLA
228561551,MLB
225729837,MLB
159262011,MLB
159956356,MLB
154820120,MLB
614121384,MLM
617410725,MLM
88402833,MLM
1092101359,MLC
265818993,MLM
129964172,MLM
732150469,MLB
211723653,MLA
119249645,MLB
118514596,MLB
144908167,MLC
147868240,MLC
29502233,MLB
28808565,MLB
20789203,MLB
321364452,MLB
237906520,MLB
234002282,MLB
218620926,MLM
286936856,MLA
519251529,MLM
517805842,MLC
199749394,MLB
198523484,MLB
625546930,MLM
1185299011,MCO
681405848,MLB
144170509,MLB
76479322,MLM
74937266,MLM
78752353,MLB
167845530,MLM
166139196,MLM
161449446,MLM
173798502,MLC
44595025,MLB
44021774,MLB
630829285,MLB
630125402,MLB
159327212,MLM
158849743,MLM
154705395,MLM
672541272,MLB
674544319,MLA
396353466,MLB
393805872,MLB
576069824,MLB
707925323,MLM
115742752,MLB
110682987,MLB
97464050,MLB
179310635,MCO
183035882,MLM
6629076,MLB
4601696,MLB
263634525,MLB
787017626,MLC
782153842,MLM
781138022,MLB
192804875,MLB
50557397,MCO
212662061,MLB
480263032,MLB
204472623,MLB
200363748,MLB
335714021,MLB
50398316,MLB
506643525,MLM
300476167,MLB
1003158072,MLB
82111699,MLB
461738576,MLM
168810672,MCO
346591210,MLB
343587119,MLB
343642928,MLB
30510758,MLB
307698294,MLM
307638275,MLC
699026033,MLB
1160036114,MLM
141613787,MLM
705437272,MLB
554440847,MLB
605383845,MLB
603181746,MLB
753465647,MLM
290253116,MLB
640174877,MLB
1024797633,MLM
242459483,MLB
241820554,MLB
62004413,MLA
246143149,MLB
1077358477,MLM
673020252,MLB
380211741,MLB
666816270,MLB
822912377,MLM
712856864,MLM
713685334,MLM
717679342,MLB
387648211,MLM
387591600,MLB
386219040,MLB
59225223,MLM
54727613,MLM
47011163,MLM
744909809,MLB
256324891,MLA
1051671874,MLM
305677648,MLB
348461660,MLB
659810299,MLB
366964802,MLB
364189422,MLB
361710768,MLB
131789988,MLB
130258877,MLB
566307370,MLM
192292709,MLA
1191197751,MLB
1107171487,MLB
260949757,MLM
105005754,MLM
104626066,MLB
646238654,MLM
648430235,MLC
646477781,MLB
379345560,MLC
377875780,MLB
403671140,MLM
550203464,MLM
492223731,MCO
184927857,MLB
416875907,MLB
414366803,MLA
459684597,MLM
158190393,MLB
155799112,MLB
207965790,MLB
461451130,MLB
486932498,MLB
82265119,MLM
265674247,MLM
125358248,MLM
64495840,MLB
149317266,MLB
145987876,MLB
169310026,MLB
167641632,MLB
25115668,MLB
321345659,MLB
275631691,MLB
235786349,MLB
54904908,MLB
219047680,MLB
282831058,MLB
135987003,MLB
135360177,MLB
135431380,MLB
533645099,MLB
532905127,MLB
624295239,MLB
142461251,MLB
76668715,MLM
77813143,MLB
42338340,MLA
165677354,MLM
169852861,MLC
176816411,MLM
179978211,MLB
748103660,MLM
723544438,MLM
729701236,MLB
154435864,MLM
673290941,MLA
399005318,MLB
390291047,MLB
402159994,MLB
573761917,MLB
572704202,MLB
1150312905,MLB
706855729,MLM
705350729,MLM
66160845,MLM
68465924,MLB
68658517,MLB
67297542,MLB
65603321,MLB
92832752,MLB
185709198,MLM
3537612,MLM
780702949,MLB
1062457598,MLB
213986053,MLB
480205750,MLB
804765189,MLB
687887522,MLM
813410288,MLB
242949570,MLM
187140437,MLA
325870601,MLM
322344667,MLM
11002457,MLM
19608642,MLB
751419698,MLB
30314274,MLM
37602452,MLB
607049148,MLM
506564525,MLB
160428646,MLB
83819988,MLB
461376511,MLM
461349334,MLM
463171894,MLB
161753574,MCO
342685728,MLB
2427388,MLB
10119080,MLA
142229814,MLM
1082144597,MLB
369271235,MLA
373823838,MLB
1087949405,MLM
750409534,MLM
539452234,MLC
530781881,MLM
800888468,MLB
139660755,MLM
581536694,MLA
679390189,MLC
203163407,MLM
269841667,MCO
545439958,MLA
714406096,MLM
717627022,MLB
1049230400,MLB
51850228,MLM
251274532,MLB
250622774,MLB
308910469,MLB
810797921,MLM
455532723,MLB
452390985,MLB
450973648,MLB
25266172,MLM
26870217,MLM
20415963,MLM
592583201,MLB
231384252,MLB
349088423,MLM
275278408,MLC
659619726,MLM
650482039,MLM
199760918,MCO
1107927983,MLM
264093604,MLM
798872254,MLM
792286396,MLM
790850561,MLM
795442989,MLB
772345296,MLM
222533718,MLB
437447359,MLM
439696456,MLB
435079852,MLB
435250336,MLB
648161756,MLM
358761031,MLM
356349418,MLM
405914560,MLM
555608924,MLM
337248046,MLM
722576063,MLB
411222149,MLB
458687569,MLB
176437388,MLB
227900816,MLB
225530040,MLB
154204013,MLB
292694028,MLM
619567090,MLB
616316679,MLB
460798384,MLB
1097823546,MLC
268234344,MLM
153067241,MLB
152765569,MLB
152228168,MLB
155347771,MLA
154654935,MLA
732466883,MLB
587830499,MLM
580706494,MLM
580187323,MLM
1024109982,MLB
274122619,MLB
273599580,MLB
52695367,MLB
212296174,MLM
518146042,MLB
194025236,MLC
136678964,MLB
533571356,MLB
449085855,MLB
445051221,MLB
624920926,MLM
625055023,MLC
684690861,MLB
76938312,MLM
236292130,MLC
166245558,MLM
162969340,MLM
175278773,MLM
171503569,MLM
178800270,MLB
44429472,MLB
44724062,MLB
43481097,MLB
474700795,MLB
473784161,MLB
707220069,MLM
68719721,MLB
97333967,MLB
94865076,MLB
252393264,MLM
256732380,MLC
256045050,MLB
5751212,MLB
263803499,MLB
261968947,MLB
261157620,MLB
260603309,MLB
1067495349,MLB
217028558,MLB
217485928,MLB
122349543,MLB
204008501,MLB
685795871,MLM
335085443,MLC
337932118,MLA
812745583,MLB
243254288,MLM
523946206,MLM
525918917,MLB
522860480,MLB
180336825,MLB
187826919,MLA
320851374,MLC
1142500900,MLM
1140376968,MLM
425737243,MLB
426572457,MLB
427326409,MLA
12766149,MLB
37834454,MLB
609321075,MLM
606206329,MLM
314631684,MLM
315619389,MLM
314258941,MLM
317818581,MLB
315174198,MLB
498863895,MLM
308291205,MCO
161264877,MLB
1000658032,MLM
85910093,MLB
86177671,MLB
468722672,MLM
464812222,MLB
33559490,MLB
32253408,MLB
692508933,MLM
1160647049,MLC
146498604,MLM
143434171,MLM
144008832,MLM
556325899,MLA
753701583,MLC
290535714,MLB
292512475,MLA
538282192,MLM
532278155,MLM
532123733,MLM
661388450,MLB
711337056,MLB
790719010,MLA
241743933,MLB
246725418,MLA
244613654,MLB
580638491,MLA
470569186,MLM
719000067,MLB
383019644,MLB
54375082,MLM
45644152,MLM
40806210,MLM
48976663,MLB
255348128,MLA
303439706,MLB
454586419,MLB
455283336,MLB
454615725,MLB
416214460,MLM
418150521,MLM
393215490,MLM
344118966,MLM
348255656,MLB
652871247,MLB
271009760,MLM
73003930,MLA
70087856,MCO
362782136,MLB
694929293,MLB
694027958,MLB
133905586,MLB
139673546,MLA
22672010,MCO
190283585,MLB
269705354,MLB
267560626,MLB
791735633,MLB
735941994,MLM
101185458,MLM
105590607,MLB
221945789,MLB
220290951,MLB
436210562,MLB
644849411,MLB
357948578,MLB
358304215,MLB
356173913,MLB
297697872,MLB
561352628,MLB
720361156,MLB
494206249,MLA
82671568,MLA
221093927,MLM
220578826,MLM
227363329,MLB
159795845,MLB
208578110,MLB
466012382,MLA
489139258,MLB
488678537,MLB
1093633216,MLC
267206059,MLM
155887555,MLA
155506074,MLA
584984135,MLM
587876787,MLM
583455229,MLM
583626217,MLB
583046930,MLB
211913090,MLB
114605260,MLM
166912571,MLB
26288820,MLB
25896513,MLB
274717524,MLB
235371827,MLB
215162935,MLM
211316703,MLM
514624924,MLM
196658141,MLB
131529052,MLM
138184404,MLB
136824241,MLB
136614550,MLB
441536316,MLM
446465693,MLB
444756700,MLB
623793974,MLM
621556839,MLB
70965176,MLM
79572155,MLB
230932269,MLM
232388165,MLC
45886470,MLA
166867081,MLM
162818590,MLM
45666051,MLB
44873020,MLB
42100748,MLB
744190946,MLM
745546120,MLB
727410308,MLM
155628682,MLM
152096572,MLM
670231637,MLB
472191423,MLB
111644752,MLB
60186883,MLM
68459266,MLB
97019304,MLB
172058967,MLB
170416783,MLB
183864547,MLM
181945261,MLM
182284251,MLM
6101898,MLB
263073904,MLB
783068579,MLM
780752930,MLM
193578739,MLB
190956644,MLB
215490366,MLB
482033823,MLB
801158661,MLB
202689148,MLB
544370096,MLM
339313921,MLA
11231575,MLB
35215646,MLM
36754853,MLB
35622685,MLB
1003302431,MLM
1005633329,MCO
85413697,MLB
81994952,MLB
1179765469,MLB
468033533,MLB
461865359,MLB
161040183,MCO
2635432,MLB
38490591,MLA
11111962,MLA
697066483,MLM
696582178,MLM
690640330,MLC
1092198373,MLM
1015840912,MLM
149774986,MLM
144509844,MLM
800714764,MLB
710408370,MLB
99274849,MLM
793886213,MCO
243450833,MLA
63346435,MLA
246400070,MLB
580996639,MLB
1076975253,MLB
662712401,MLM
472048710,MLM
429981359,MLB
542300433,MLB
716323248,MLM
251270189,MLB
303506907,MLB
414112680,MLM
25871251,MLM
397888900,MLM
343415101,MLM
279749449,MLC
655141613,MLM
362550896,MLM
567628314,MLM
565996126,MLM
1135175794,MLM
1136305377,MLM
190263931,MLB
1109940306,MLB
263230944,MLM
796596997,MLM
790821166,MLB
773891607,MLC
770102969,MLM
735484145,MLB
108795860,MLM
435537569,MLB
377664281,MLM
359276164,MLC
403961458,MLM
553991687,MLM
491590857,MLB
456886434,MLM
451309535,MLM
223104252,MLM
176453595,MLB
157108268,MLB
208128110,MLB
207003474,MLB
615988357,MLM
610781321,MLM
489816764,MLM
89106488,MLM
84916372,MLM
1095811985,MLB
269688131,MLM
587705655,MLM
211326656,MLB
211194817,MLB
117087762,MLM
113549274,MLM
143356038,MLC
146622625,MLB
169271612,MLB
167418781,MLB
27744554,MLB
77020095,MLB
75085487,MLB
270448659,MLB
56640233,MLB
287440338,MLA
137812514,MLB
539172427,MLB
73773219,MLM
78108512,MLB
161721393,MLM
162299721,MLM
175764176,MLM
43030278,MLB
748506922,MLM
745994550,MLB
723265541,MLM
156648778,MLM
153826278,MLM
151739320,MLM
398405966,MLB
406819507,MLB
1151992831,MLB
709523989,MLB
576598651,MLB
110161508,MLB
62031093,MLM
91638706,MLM
95505079,MLC
170006996,MLB
256390682,MLM
256279684,MLC
259470546,MLB
259206136,MLB
180230118,MLM
188427782,MLB
187885366,MLB
9320201,MLB
480213229,MLB
808402207,MLB
126833164,MLA
339045332,MLB
333644843,MLB
246549802,MLM
90883537,MLB
522706817,MLM
521507084,MLM
522566491,MLB
762460105,MLA
423361071,MLB
428297771,MLA
19536353,MLB
15029158,MLB
751843359,MLB
35642292,MLB
600143447,MLM
315327953,MLB
314108016,MLB
493933896,MLM
162809267,MLB
162135784,MLB
161285279,MLB
81603575,MLB
342672993,MLB
32070053,MLB
699471288,MLM
692876068,MLM
259924515,MLM
1017160098,MLM
148175300,MLM
705107313,MCO
372510874,MLA
661520471,MLB
17464174,MLM
15482020,MLM
587979636,MCO
1072406384,MLM
1079776678,MLM
1074295384,MLM
674027121,MLM
677095285,MLB
385101476,MLA
472345185,MLM
49953074,MLM
41675446,MLM
309970831,MLB
452755628,MLB
594850311,MLB
341128969,MLM
348062921,MLB
274997291,MCO
650454336,MLB
279733418,MLM
277193848,MLB
653273462,MLC
139375089,MLA
1031506387,MLB
1139098202,MLM
1130251098,MLM
1123837941,MLM
319281570,MLM
793430567,MLC
795761640,MLB
734893525,MLB
445140793,MLA
649530658,MLB
375633335,MLB
353593788,MLB
298897730,MLB
407848426,MLM
406949038,MLM
824323855,MLM
567340925,MLB
721051265,MLB
184958279,MLB
182815256,MLB
414544797,MLB
457881881,MLM
175574214,MLB
174147070,MLB
226415442,MLB
223483626,MLB
159464474,MLB
461210129,MLB
487455939,MLB
128760001,MLM
731811225,MLB
583569581,MLB
210541292,MLB
210411216,MLB
118892356,MLB
149531771,MLB
147638019,MLB
146902348,MLB
169365543,MLB
163453694,MLB
24011595,MLB
23616476,MLB
322009325,MLB
327970844,MCO
71499019,MLB
1224234843,MLM
53271817,MLB
280180486,MLB
516578791,MLB
516573834,MLB
512259820,MLB
137481992,MLB
532806511,MLB
532742169,MLB
448403726,MLB
448446355,MLB
446509275,MLB
239804098,MLM
235678357,MLM
177373957,MLM
179341552,MLM
179492708,MLM
636740316,MLM
634645562,MLB
725667054,MLM
727298211,MLM
154249925,MLM
152838719,MLM
406001587,MLB
406017880,MLB
573798285,MLB
570267839,MLB
471217035,MLB
704324497,MLM
287015861,MLB
571223842,MLM
578950671,MLB
578187036,MLB
90965117,MLC
97480633,MLB
94210524,MLB
254908222,MLM
256111158,MLB
183289218,MLM
207492,MLM
1065870949,MLB
1066510808,MLB
1064060784,MLB
212543445,MLB
484286439,MLB
803324824,MLM
801189516,MLB
123330207,MLB
541708990,MLM
242625752,MLM
242303972,MLM
91743930,MLB
527492021,MLM
1149339135,MLM
36521510,MLM
38881543,MLM
39369523,MLC
37482287,MLB
36713874,MLB
606800791,MLM
314205535,MLB
501305288,MLM
85800093,MLB
469574096,MLB
343975643,MLB
33749295,MLB
694609387,MLM
512605503,MLA
705202176,MLB
202229682,MLA
376960486,MLA
759934780,MLB
290443949,MLB
646362511,MCO
532557904,MLM
712742132,MLB
710682240,MLB
710375866,MLB
99588337,MLM
241739230,MLB
244429533,MLA
133167273,MLM
432527775,MCO
1072239337,MLB
677231217,MLM
670428846,MLC
383395197,MLA
660806567,MLM
205412804,MLM
204116898,MLM
206216344,MLM
427141231,MLM
427086140,MLB
1207890561,MLB
69424829,MLM
382269630,MLB
1042248680,MLB
49041790,MLM
744184581,MLB
255171820,MLB
258537230,MLA
307756339,MLB
454286295,MLB
343521553,MLM
271060056,MLM
277925514,MLB
653354650,MLM
692793298,MLB
132411528,MLB
1138875801,MLM
1109888735,MLM
778987418,MLM
777115378,MLB
773567388,MLB
739380868,MLB
736134879,MLB
103921797,MLM
104550617,MLB
220509864,MLB
436530488,MLM
434142369,MLB
642211977,MLM
353481463,MLB
299446262,MLB
298105749,MLB
403691793,MLC
553821726,MLM
556609457,MLB
319872087,MLA
314800919,MLA
613395533,MLB
727269277,MLA
223363623,MLC
176731617,MLB
156155774,MLB
618839497,MLM
614407534,MLM
460397438,MLB
80191153,MLM
1093573504,MLB
126931176,MLM
733755336,MLB
739428155,MCO
588767918,MLB
149488217,MLB
147650485,MLB
26093993,MLB
23326112,MLB
23302794,MLB
21813816,MLB
76316912,MLB
75490548,MLB
270659360,MLB
235098817,MLB
50805832,MLB
210368465,MLM
281015686,MLB
193072463,MLM
138738512,MLB
135753545,MLB
134488618,MLB
539038542,MLB
535495285,MLB
532448134,MLB
445987716,MLB
77950308,MLM
231163656,MLM
239574873,MLB
44222034,MLB
41725574,MLB
151056379,MLM
573773836,MLB
476007838,MLB
579327428,MLB
62179654,MLM
62484186,MLM
67912443,MLB
67009090,MLB
94084125,MLB
93737452,MLB
258405306,MLC
258742330,MLB
257800600,MLB
186880296,MLM
181747653,MLC
9075297,MLM
6087861,MLB
784809372,MLM
788049582,MLC
193465101,MLB
216389422,MLB
212518958,MLB
805724122,MLM
806436214,MLB
124585830,MLB
549081043,MLC
540336375,MLC
549223270,MLB
545595402,MLB
680462135,MLM
241348434,MLM
242738172,MLM
521099774,MLB
180430389,MLA
329924703,MLM
1147034890,MLM
16221660,MLB
15579680,MLB
13005406,MLB
752319550,MLB
35233042,MLM
36561798,MLB
602605928,MLM
315072727,MLM
300802508,MLB
89770951,MLB
89605630,MLB
469796015,MLB
161356682,MCO
1899185,MLB
34034316,MLB
30546322,MLB
303904125,MLM
309981463,MLC
308332330,MLC
306649811,MLC
696577639,MLM
143029705,MLM
554655438,MLB
605408506,MCO
535564630,MLM
1022688440,MLM
592765871,MLM
17592395,MLM
133741175,MLM
431619999,MLB
65624855,MCO
1078309707,MLM
666363716,MLC
667366193,MLB
663782083,MLB
208891997,MLM
1121826552,MLA
472790912,MLM
825447942,MLB
820548450,MLB
718217203,MLM
719160907,MLB
715968125,MLB
715602416,MLB
52143563,MLM
252237300,MLB
301081049,MLB
817528109,MLM
453288526,MLB
418688209,MLM
415771373,MLM
411984858,MLC
25818338,MLM
599284898,MLB
345543564,MLM
272521615,MLC
76359270,MCO
134137606,MLB
134959310,MLA
566883732,MLM
31807412,MLA
1036259026,MLM
1030045263,MLC
1031634101,MLM
260881985,MLM
268088503,MLB
266718242,MLB
791112783,MLM
779681518,MLB
735910017,MLM
101451952,MLM
431666369,MLM
649668015,MLM
378854412,MLM
558636792,MLB
611938834,MLB
183120846,MLB
411093224,MLB
454793189,MLC
80655611,MLB
178527877,MLB
172668757,MLB
228444633,MLB
208392749,MLB
205130068,MLB
204615567,MLB
616545863,MLB
157166904,MLA
588473411,MLB
211116536,MLB
117534353,MLM
163643187,MLB
273935986,MLB
216772250,MLM
512299616,MLM
519226419,MLB
138659057,MLB
136575053,MLB
538567262,MLB
536400121,MLB
627772395,MLB
626840080,MLB
1180649861,MLB
682342351,MLB
71963270,MLM
78002351,MLB
233718700,MLM
239480475,MLB
173175749,MLC
45303026,MLB
635345120,MLB
720741737,MLM
720144273,MLM
724226541,MLB
398640905,MLB
572483222,MLB
116396868,MLB
69944737,MLB
90134492,MLM
94502982,MLB
172082641,MLB
253876580,MLC
3962661,MLM
3714061,MLC
263596222,MLB
191306363,MLB
214528244,MLB
482305079,MLB
128717997,MLB
541899928,MLM
682255679,MLC
687008380,MLB
525237026,MLB
761482989,MLM
763148401,MLM
768826009,MLB
760341331,MLB
15932638,MLB
757687172,MLB
33611736,MLM
31620258,MLM
606220729,MLM
499254347,MLM
1114358547,MLB
82562771,MLB
80941492,MLB
469734301,MLB
465275662,MLB
35038449,MLA
13644309,MCO
304661362,MLM
690744302,MLC
144685511,MLM
702031911,MLB
204978609,MLA
208804498,MCO
600105299,MLB
642185801,MLB
640436496,MLB
660495818,MLB
660997822,MLB
94092903,MLM
15077238,MLM
14886873,MLM
137497028,MLM
135117048,MLM
246866623,MLB
589437680,MLA
679237423,MLM
676461251,MLB
673838460,MLB
107027101,MLA
662027762,MLM
667002434,MLM
201865436,MLC
472483801,MLM
824475474,MLC
543904873,MLB
1209133115,MLB
719378943,MLB
716402047,MLB
385844411,MLC
386785625,MLB
1040674007,MLC
54043433,MLM
42155769,MLM
309370287,MLB
818904939,MLM
818945906,MLC
812802340,MLM
398188955,MLM
232707324,MLB
833786085,MLM
278538554,MCO
279096367,MCO
360172299,MLM
369731388,MLM
569165972,MLM
24845198,MLA
628792052,MCO
1131291171,MLM
1121695502,MLM
264226848,MLM
794200984,MLM
795310001,MLB
732569351,MLM
737604198,MLC
734620440,MLB
439872877,MLB
438323688,MLB
438738069,MLB
644867122,MLB
355914893,MLB
401785594,MLM
401268960,MLM
555112922,MLM
312957388,MCO
569215906,MLB
722319485,MLB
451175774,MLM
458446402,MLB
229779392,MLB
176495522,MLB
228377707,MLB
209203702,MLB
617392413,MLB
616696733,MLB
614796560,MLB
461544750,MLB
460770935,MLB
483011887,MLM
485447092,MLB
89383383,MLM
153109050,MLB
152879433,MLB
152470598,MLB
210994297,MLB
144873054,MLB
166062870,MLB
325024775,MLB
273197446,MLB
52622996,MLB
216791544,MLC
219521585,MLC
519682523,MLM
196594259,MLM
191474694,MLM
133511999,MLC
137255027,MLB
135024247,MLB
532038294,MLB
625611153,MLB
625912903,MLB
623483269,MLB
1181410411,MLM
79004226,MLB
238456540,MLM
231447262,MLM
174278713,MLM
42295582,MLB
42874201,MLB
639553810,MLB
749367849,MLB
727499354,MLM
728616739,MLB
150980638,MLM
672144568,MLB
407119399,MLB
471398750,MLB
701104841,MLC
708522150,MLB
572255422,MLM
573976600,MLM
64894684,MLB
186972012,MLM
6474596,MLM
3145218,MLM
6148929,MLB
265331896,MLB
785718071,MLC
786800935,MLM
194110918,MLB
216235971,MLB
213739085,MLB
482698847,MLB
800923604,MLM
129527958,MLB
128163338,MLB
202618949,MLB
333592924,MLB
813974315,MLB
186338640,MLA
328610504,MLM
12928039,MLM
15733374,MLB
759025492,MLB
751507600,MLB
38335512,MLB
316090020,MLB
311570959,MLB
311173011,MLB
499244774,MLB
500618446,MLB
500530429,MLB
300083749,MLB
85200311,MLB
83582060,MLB
346812791,MLB
1016602302,MLA
690901448,MLM
699722241,MLB
1016358512,MLM
149388726,MLM
147844389,MLM
704062376,MLB
536214156,MLM
710026494,MLB
93319693,MLM
592836777,MLM
16479126,MLM
439558741,MLA
436687036,MLA
581616233,MLB
1079795151,MLM
671218588,MLM
674423258,MLB
668409256,MLM
715807773,MLB
49495016,MLB
1056749932,MLC
810786073,MLM
23848430,MLM
592820121,MLB
393661232,MLM
270150419,MLA
650315741,MLB
76774874,MLA
653820750,MLM
690521758,MLB
31112879,MLA
1123040764,MLM
1123838936,MLM
263314123,MLC
790539484,MLB
770727203,MLM
107892007,MLB
221042823,MLB
646858788,MLM
640140441,MLM
648201144,MLC
640219961,MLM
379977058,MLB
375051657,MLB
375982191,MLB
352092179,MLM
296719557,MLB
295377310,MLB
418206414,MLB
229969557,MLM
227563624,MLM
223096716,MLC
174508118,MLB
228598116,MLB
228875870,MLB
222976475,MLB
89734691,MLM
269155046,MLM
151152606,MLB
120892009,MLM
587792385,MLM
64416944,MLB
145460573,MLB
164723441,MLB
76324488,MLB
72614687,MLB
274435385,MLB
210471817,MLM
219342297,MLB
516528252,MLB
198986872,MLB
142717314,MLB
70118789,MLM
169266349,MLM
164784360,MLM
166312699,MLM
46327934,MLB
637965340,MLC
638240438,MLB
636702514,MLB
721360982,MLM
728727622,MLB
726449542,MLB
670446776,MLB
394136257,MLB
402387507,MLB
402955888,MLB
477766649,MLB
474549195,MLB
1157765587,MLM
287685325,MLB
287042475,MLB
579967407,MLB
116399806,MLB
113265718,MLA
67335819,MLB
93348793,MLC
180482675,MLM
758705,MLM
7931099,MLB
261591291,MLB
780346518,MLM
481783871,MLB
801889539,MLM
129467482,MLB
203800590,MLB
202023597,MLB
